Company Name,Scrip Name,URL,Sector,Identifier
Torrent Cables,TC18,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/torrentcables/TC18,powertransmissionequipment,torrentcables
Torrent Power,TP14,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/torrentpower/TP14,powergenerationdistribution,torrentpower
Tosha Inter,TI11,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/toshainternational/TI11,miscellaneous,toshainternational
Total Transport,TTS01,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/totaltransportsystems/TTS01,transportlogistics,totaltransportsystems
Towels India,TIE01,https://www.moneycontrol.com/india/stockpricequote/textilesterrytowels/towelsindiaexports/TIE01,textilesterrytowels,towelsindiaexports
TPCL,PHOSP54212,https://www.moneycontrol.com/india/stockpricequote/tpcl/thephosphatecompanylimited/PHOSP54212,tpcl,thephosphatecompanylimited
Trackparts,TI13,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/trackpartsindia/TI13,castingsforgings,trackpartsindia
Tradewell Hold.,SFS,https://www.moneycontrol.com/india/stockpricequote/tradewellhold/tradewellholdings/SFS,tradewellhold,tradewellholdings
Trans Agro Tech,TAT,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/transagrotech/TAT,foodprocessing,transagrotech
Trans Freight,TFC01,https://www.moneycontrol.com/india/stockpricequote/packaging/transfreightcontainers/TFC01,packaging,transfreightcontainers
Transchem,T03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/transchem/T03,pharmaceuticals,transchem
Transformers,TRI,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/transformersrectifiersindia/TRI,powertransmissionequipment,transformersrectifiersindia
Transindia Lamp,TL01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/transindialamps/TL01,miscellaneous,transindialamps
Transoceanic,TPL01,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/transoceanicproperties/TPL01,constructioncontractinghousing,transoceanicproperties
Transport Corp,TCI04,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/transportcorporationindia/TCI04,transportlogistics,transportcorporationindia
Transteel,TST01,https://www.moneycontrol.com/india/stockpricequote/householdpersonalproducts/transteelseatingtechnologies/TST01,householdpersonalproducts,transteelseatingtechnologies
Transwind Infra,TI24,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/transwindinfrastructures/TI24,infrastructuregeneral,transwindinfrastructures
Travels and Ren,TRL01,https://www.moneycontrol.com/india/stockpricequote/travelservices/travelsrentals/TRL01,travelservices,travelsrentals
Trejhara,TREJH7605,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605,miscellaneous,trejharasolutionslimited
Trend East West,TEW,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trendeastwestlpgbottling/TEW,miscellaneous,trendeastwestlpgbottling
Trent (W),TW03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trentwarrants/TW03,miscellaneous,trentwarrants
Tri Star Soya,TSS02,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/tristarsoyaproducts/TSS02,edibleoilssolventextraction,tristarsoyaproducts
Tribhuvan House,TH01,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/tribhuvanhousing/TH01,constructioncontractinghousing,tribhuvanhousing
Trident,AI01,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/trident/AI01,textilesspinningcottonblended,trident
Trident Techlab,TTL02,https://www.moneycontrol.com/india/stockpricequote/software/tridenttechlabs/TTL02,software,tridenttechlabs
Tridhya Tech,TT20,https://www.moneycontrol.com/india/stockpricequote/software/tridhyatech/TT20,software,tridhyatech
TRILIANCE,LC05,https://www.moneycontrol.com/india/stockpricequote/triliance/triliancepolymers/LC05,triliance,triliancepolymers
Trilogic Digi,RP20,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/trilogicdigitalmedia/RP20,mediaentertainment,trilogicdigitalmedia
Trina Quebec,TQG,https://www.moneycontrol.com/india/stockpricequote/engineering/trinaquebecgears/TQG,engineering,trinaquebecgears
Trinity Bio-Tec,TBT01,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/trinitybiotech/TBT01,financeleasinghirepurchase,trinitybiotech
Trio Mercantile,TMT01,https://www.moneycontrol.com/india/stockpricequote/financegeneral/triomercantiletrading/TMT01,financegeneral,triomercantiletrading
Trishakti Ind,TEI02,https://www.moneycontrol.com/india/stockpricequote/trishaktiind/trishaktiindustries/TEI02,trishaktiind,trishaktiindustries
Triton Valves,TV,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tritonvalves/TV,autoancillaries,tritonvalves
Triveni Enterpr,TE14,https://www.moneycontrol.com/india/stockpricequote/trivenienterpr/trivenienterprises/TE14,trivenienterpr,trivenienterprises
Trom Industries,TIL07,https://www.moneycontrol.com/india/stockpricequote/electricequipment/tromindustries/TIL07,electricequipment,tromindustries
True Green Bio,CIL05,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/truegreenbioenergy/CIL05,textilesmanmade,truegreenbioenergy
Trywell Intl,TI21,https://www.moneycontrol.com/india/stockpricequote/trading/trywellinternational/TI21,trading,trywellinternational
TT Finance,TTF,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/ttfinance/TTF,financeleasinghirepurchase,ttfinance
TTK Biomed,TTK01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ttkbiomed/TTK01,miscellaneous,ttkbiomed
TTL Enterprises,TT07,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/ttlenterprises/TT07,textilesprocessing,ttlenterprises
Tubetec Seamles,TSL02,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/tubetecseamless/TSL02,steelmediumsmall,tubetecseamless
Tulip Finance,TFL02,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/tulipfinance/TFL02,financeleasinghirepurchase,tulipfinance
Tulive Develop,TD03,https://www.moneycontrol.com/india/stockpricequote/tulivedevelop/tulivedevelopers/TD03,tulivedevelop,tulivedevelopers
Tulsyan NEC,TNE,https://www.moneycontrol.com/india/stockpricequote/tulsyannec/tulsyannec/TNE,tulsyannec,tulsyannec
Tuni Textile,TTM,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/tunitextilemills/TTM,textilesweaving,tunitextilemills
Turbotech Engg,TEL01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/turbotechengineering/TEL01,computerssoftwaremediumsmall,turbotechengineering
Tutis Tech,TT12,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tutistechnologies/TT12,computerssoftwaremediumsmall,tutistechnologies
TV TodayNetwork,TVT,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvtodaynetwork/TVT,mediaentertainment,tvtodaynetwork
TVS Autolec,TVS04,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tvsautolec/TVS04,autoancillaries,tvsautolec
TVS Holdings,SC,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tvsholdings/SC,autoancillaries,tvsholdings
TVS Srichakra,TVS03,https://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03,tyres,tvssrichakra
Twilight Litaka,TLP,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/twilightlitakapharma/TLP,pharmaceuticals,twilightlitakapharma
Twinstar Ind,TSE,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/twinstarindustries/TSE,computerssoftwaremediumsmall,twinstarindustries
Typhoon Holding,THL01,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/typhoonholdings/THL01,textilesspinningsyntheticblended,typhoonholdings
U. Y. Fincorp,GS04,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/uyfincorp/GS04,financeleasinghirepurchase,uyfincorp
Ube Industries,UI12,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/ubeindustries/UI12,electrodesgraphite,ubeindustries
UCIL Leasing,UL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ucilleaisng/UL,financeinvestments,ucilleaisng
UCWL-RE,UCW,https://www.moneycontrol.com/india/stockpricequote/cement/udaipurcementworksre/UCW,cement,udaipurcementworksre
Uday Jewellery,UJI,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/udayjewelleryindustries/UJI,diamondcuttingjewellerypreciousmetals,udayjewelleryindustries
UFM Industries,UFM,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/ufmindustries/UFM,foodprocessing,ufmindustries
Ugar Sugar Work,USW,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW,sugar,ugarsugarworks
Ujjivan Financi,UFS01,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ujjivanfinancialservices/UFS01,financegeneral,ujjivanfinancialservices
Ultra Wiring Co,UWC,https://www.moneycontrol.com/india/stockpricequote/ultrawiringco/ultrawiringconnectivitysystems/UWC,ultrawiringco,ultrawiringconnectivitysystems
Ultramarine,UP02,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ultramarinepigments/UP02,dyespigments,ultramarinepigments
Uma Exports,UE01,https://www.moneycontrol.com/india/stockpricequote/trading/umaexports/UE01,trading,umaexports
Umang Dairies,UD01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/umangdairies/UD01,foodprocessing,umangdairies
UMI Special Stl,UMI01,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/umispecialsteel/UMI01,steelmediumsmall,umispecialsteel
Uni Abex,UAA,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/uniabexalloyproducts/UAA,castingsforgings,uniabexalloyproducts
Unichem Labs,UL02,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02,pharmaceuticals,unichemlaboratories
Unicorn Organic,UO,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unicornorganics/UO,pharmaceuticals,unicornorganics
Unified Agro,UA,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/unifiedagro/UA,foodprocessing,unifiedagro
Unifrax India,UI14,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/unifraxindia/UI14,ceramicsgranite,unifraxindia
Unijolly Invest,UIC,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/unijollyinvestmentscompany/UIC,financeinvestments,unijollyinvestmentscompany
Uniliv Foods,UF,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/unilivfoods/UF,foodprocessing,unilivfoods
Unimin India,UI04,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/uniminindia/UI04,textilesgeneral,uniminindia
Union Quality,UQP,https://www.moneycontrol.com/india/stockpricequote/packaging/unionqualityplasticindustries/UQP,packaging,unionqualityplasticindustries
Uniphos Ent,UE,https://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE,trading,uniphosenterprises
Uniply Ind,UI16,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplyindustries/UI16,miscellaneous,uniplyindustries
Uniproducts,UI07,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/uniproductsindia/UI07,textilesgeneral,uniproductsindia
Unique Oils Ind,UOI,https://www.moneycontrol.com/india/stockpricequote/chemicals/uniqueoilsindia/UOI,chemicals,uniqueoilsindia
Uniroyal,UI19,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/uniroyalindustries/UI19,textilesspinningsyntheticblended,uniroyalindustries
Unison Metals,UM02,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/unisonmetals/UM02,steelspongeiron,unisonmetals
Unitech,U,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U,constructioncontractingcivil,unitech
United Brewerie,UB02,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02,breweriesdistilleries,unitedbreweries
United Diagnost,UDI,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/uniteddiagnosticinternational/UDI,hospitalsmedicalservices,uniteddiagnosticinternational
United Heat,UHTL,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/unitedheattransfer/UHTL,engineeringindustrialequipments,unitedheattransfer
United Motors,UM,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/unitedmotors/UM,autoancillaries,unitedmotors
United Soyaa,USP,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/unitedsoyaaproducts/USP,edibleoilssolventextraction,unitedsoyaaproducts
United Van Hors,UVD,https://www.moneycontrol.com/india/stockpricequote/engineering/unitedvanderhorst/UVD,engineering,unitedvanderhorst
Unitedcarb,UC04,https://www.moneycontrol.com/india/stockpricequote/chemicals/unitedcarbon/UC04,chemicals,unitedcarbon
Unity Infraproj,UI17,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unityinfraprojects/UI17,constructioncontractingcivil,unityinfraprojects
Univastu India,UI21,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/univastuindia/UI21,constructioncontractingcivil,univastuindia
Universal Auto,UA03,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/universalautofoundry/UA03,autoancillaries,universalautofoundry
Universal Prime,UPA,https://www.moneycontrol.com/india/stockpricequote/trading/universalprimealuminium/UPA,trading,universalprimealuminium
Universal Vita,UVA,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/universalvitaalimentare/UVA,foodprocessing,universalvitaalimentare
Uniworth Text,FI01,https://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/uniworthtextiles/FI01,textileswoollenworsted,uniworthtextiles
UNO Minda,MI4,https://www.moneycontrol.com/india/stockpricequote/unominda/unominda/MI4,unominda,unominda
UP Mineral,UPM,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/upmineralproducts/UPM,miscellaneous,upmineralproducts
UPIL,UNIPH54293,https://www.moneycontrol.com/india/stockpricequote/upil/universusphotoimagingslimit/UNIPH54293,upil,universusphotoimagingslimit
UPL RE,UR,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/uplre/UR,pesticidesagrochemicals,uplre
Upsurge Seeds,USo,https://www.moneycontrol.com/india/stockpricequote/agriculture/upsurgeseedsagriculture/USo,agriculture,upsurgeseedsagriculture
Urban Enviro,UEW,https://www.moneycontrol.com/india/stockpricequote/urbanenviro/urbanenvirowastemanagement/UEW,urbanenviro,urbanenvirowastemanagement
Urja Global-RE,UGR,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobalre/UGR,powergenerationdistribution,urjaglobalre
US 64 Bonds,USB,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/us64bonds/USB,financeinvestments,us64bonds
Usha Financial,UFS02,https://www.moneycontrol.com/india/stockpricequote/financenbfc/ushafinancialservices/UFS02,financenbfc,ushafinancialservices
Usha Ispat,UI10,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/ushaispat/UI10,steelpigiron,ushaispat
Usha Microproce,UMC,https://www.moneycontrol.com/india/stockpricequote/computershardware/ushamicroprocesscontrols/UMC,computershardware,ushamicroprocesscontrols
UshaMartin Ind,UMI,https://www.moneycontrol.com/india/stockpricequote/steellarge/ushamartinindustries/UMI,steellarge,ushamartinindustries
Usher Agro,UA01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/usheragro/UA01,foodprocessing,usheragro
UTI AMC,UA04,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/utiassetmanagementcompany/UA04,financeinvestment,utiassetmanagementcompany
UTI EQ OPP96,UTI11,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiequityopportunitiesfund96/UTI11,financeinvestments,utiequityopportunitiesfund96
UTI INDEX EQ,UTI13,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiindexequityfund97/UTI13,financeinvestments,utiindexequityfund97
UTI MEP 95,UTI12,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utimasterequityplan95/UTI12,financeinvestments,utimasterequityplan95
